train_recall,train_precision,test_recall,test_precision,algorithm,hyperparameters,validation_test_f1_score,validation_train_f1_score
0.9714666236633976,0.971754059600471,0.5747210884353743,0.5374203095559982,Random_Forest,min_samples_split: 8n_estimators: 11criterion: entropybootstrap: False,0.5554451723731177,0.9716103203735619
0.8604440653366774,0.8640322689861776,0.5678639455782313,0.5309965366554229,Random_Forest,min_samples_split: 8n_estimators: 11criterion: ginibootstrap: True,0.5488117796002574,0.8622344340845584
0.9724380165873792,0.9726745801415568,0.5678367346938775,0.5339594597607421,Random_Forest,min_samples_split: 8n_estimators: 11criterion: ginibootstrap: False,0.5503772796012045,0.9725562839791014
0.8588907136986632,0.8611996512305363,0.5759455782312927,0.5311670964394042,Random_Forest,min_samples_split: 8n_estimators: 12criterion: entropybootstrap: True,0.5526507780018401,0.8600436327807475
0.9729230764878212,0.9731991522943909,0.5801360544217686,0.5492708053020446,Random_Forest,min_samples_split: 8n_estimators: 12criterion: entropybootstrap: False,0.5642816759142391,0.9730610948091265
0.865489876549497,0.8689786427702001,0.5664217687074831,0.5334499800558453,Random_Forest,min_samples_split: 8n_estimators: 12criterion: ginibootstrap: True,0.549441662739211,0.867230750951098
0.9725360470659464,0.9728495839147328,0.5651428571428573,0.5305023483635624,Random_Forest,min_samples_split: 8n_estimators: 12criterion: ginibootstrap: False,0.5472749962641485,0.9726927902240494
0.8620913451677198,0.8651225211883486,0.5815238095238097,0.5499876289568292,Random_Forest,min_samples_split: 8n_estimators: 13criterion: entropybootstrap: True,0.5653162492310332,0.8636042733950603
0.9757382345743456,0.976062310279982,0.5706394557823129,0.5301238236808004,Random_Forest,min_samples_split: 8n_estimators: 13criterion: entropybootstrap: False,0.549636013276164,0.975900245522503
0.874030269208952,0.8768333476761142,0.5760544217687076,0.5320389636013574,Random_Forest,min_samples_split: 8n_estimators: 13criterion: ginibootstrap: True,0.553172506184481,0.8754295646215933
0.9703996050489232,0.9708409270458566,0.5842176870748299,0.5573066365349366,Random_Forest,min_samples_split: 8n_estimators: 13criterion: ginibootstrap: False,0.5704449523393545,0.9706202158822759
0.8677210955082802,0.8707098630177003,0.5624489795918367,0.5194799833097208,Random_Forest,min_samples_split: 8n_estimators: 14criterion: entropybootstrap: True,0.5401112208834024,0.8692129100694362
0.9733122277815264,0.9736401780492884,0.5705034013605441,0.5348028247721458,Random_Forest,min_samples_split: 8n_estimators: 14criterion: entropybootstrap: False,0.5520765619085706,0.9734761752949638
0.8695655679614327,0.8724297664157153,0.5596462585034013,0.5031535428401608,Random_Forest,min_samples_split: 8n_estimators: 14criterion: ginibootstrap: True,0.5298984763588609,0.8709953125230294
0.9773886264840724,0.977643016485634,0.5597551020408162,0.5195391502452011,Random_Forest,min_samples_split: 8n_estimators: 14criterion: ginibootstrap: False,0.5388978759846753,0.9775158049341561
0.8314254876415111,0.8334928812314618,0.5691972789115646,0.5277504149746225,Random_Forest,min_samples_split: 9n_estimators: 10criterion: entropybootstrap: True,0.5476908367139907,0.8324579008551602
0.95341755749919,0.9540425555999814,0.5746938775510204,0.5377076658046785,Random_Forest,min_samples_split: 9n_estimators: 10criterion: entropybootstrap: False,0.5555858948523381,0.9537299541561927
0.8396719303233875,0.8425944106900606,0.5664489795918367,0.525594561716881,Random_Forest,min_samples_split: 9n_estimators: 10criterion: ginibootstrap: True,0.5452575687719406,0.8411306319992103
0.9572017037216216,0.9576774503160664,0.5733333333333335,0.5387900607962163,Random_Forest,min_samples_split: 9n_estimators: 10criterion: ginibootstrap: False,0.5555252288617534,0.9574395179198608
0.8361810267879246,0.8396551344769693,0.5734149659863946,0.5246926410982281,Random_Forest,min_samples_split: 9n_estimators: 11criterion: entropybootstrap: True,0.5479729145077611,0.8379144796168722
0.9559400387312338,0.9565411473979728,0.5692789115646258,0.5270851812287443,Random_Forest,min_samples_split: 9n_estimators: 11criterion: entropybootstrap: False,0.547370130496046,0.9562404985978886
0.8423924529262734,0.8462314570982823,0.577360544217687,0.5319362526425994,Random_Forest,min_samples_split: 9n_estimators: 11criterion: ginibootstrap: True,0.553718364975193,0.8443075911178235
0.955356665435981,0.9560905324045562,0.5827755102040817,0.5518710953214512,Random_Forest,min_samples_split: 9n_estimators: 11criterion: ginibootstrap: False,0.5669024303719328,0.9557234580425273
0.8451090147017426,0.8488788706549429,0.5760544217687076,0.5165495274466958,Random_Forest,min_samples_split: 9n_estimators: 12criterion: entropybootstrap: True,0.5446816104991807,0.8469897478980758
0.9572987439933344,0.95800237687155,0.5733061224489795,0.5381673961220728,Random_Forest,min_samples_split: 9n_estimators: 12criterion: entropybootstrap: False,0.5551813119144252,0.9576504311840379
0.8461756089418507,0.8502246324948146,0.5692517006802721,0.5242937729562964,Random_Forest,min_samples_split: 9n_estimators: 12criterion: ginibootstrap: True,0.5458485798838165,0.8481952885474415
0.9566194620913452,0.9572911687645737,0.5705850340136055,0.5390789599898116,Random_Forest,min_samples_split: 9n_estimators: 12criterion: ginibootstrap: False,0.5543847297632665,0.9569551975567674
0.8463699724015203,0.8496554080140085,0.5692517006802722,0.5249891814427793,Random_Forest,min_samples_split: 9n_estimators: 13criterion: entropybootstrap: True,0.5462252219917317,0.848009508036292
0.9575891575178626,0.9583449615123152,0.5542312925170069,0.525125754154009,Random_Forest,min_samples_split: 9n_estimators: 13criterion: entropybootstrap: False,0.5392860988055469,0.9579669104390658
0.8485051412954452,0.8533123884931532,0.5828299319727891,0.5415134293559407,Random_Forest,min_samples_split: 9n_estimators: 13criterion: ginibootstrap: True,0.5614125471793454,0.8509019752046834
0.9577845111843863,0.958468283084499,0.5678911564625849,0.5432755825920182,Random_Forest,min_samples_split: 9n_estimators: 13criterion: ginibootstrap: False,0.5553107162630881,0.9581262751400971
0.8439435412343352,0.8474553794158701,0.5773605442176869,0.5427732527080517,Random_Forest,min_samples_split: 9n_estimators: 14criterion: entropybootstrap: True,0.5595329083550554,0.845695814524203
0.9611799304874789,0.9616701174633864,0.5746666666666667,0.538028958282463,Random_Forest,min_samples_split: 9n_estimators: 14criterion: entropybootstrap: False,0.5557446278993997,0.9614249614944108
0.8545216381416363,0.8586870217727781,0.5841632653061224,0.5361403784765992,Random_Forest,min_samples_split: 9n_estimators: 14criterion: ginibootstrap: True,0.5591225484116932,0.8565992662363655
0.96234497958052,0.9629273941548347,0.5678639455782313,0.5437268079869295,Random_Forest,min_samples_split: 9n_estimators: 14criterion: ginibootstrap: False,0.5555333192721015,0.9626360987744961
0.5839478981444938,0.53959202485418,0.5705578231292517,0.5056711025301364,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.9,0.5361584261493343,0.560894405831455
0.5831715759707917,0.5437089912400539,0.5651156462585034,0.5081676801294956,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.91,0.5351308455159011,0.5627493072770772
0.5855975827636108,0.5461579657148629,0.5691972789115647,0.5243245194742405,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.92,0.5458402204544941,0.5651905748722696
0.585500542491898,0.5468522762389835,0.5691972789115647,0.5234538988472939,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.93,0.5453680752363304,0.565516858534795
0.5854033607620632,0.5478491899432727,0.5691972789115647,0.5242753707087658,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.94,0.5458135866706785,0.5660040328767921
0.58598630968295,0.545985670501938,0.5678911564625851,0.5181383577303637,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.95,0.5418751283159765,0.5652792362315276
0.5831721418032799,0.5378904026160324,0.5638095238095239,0.5156398964371981,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.96,0.5386499432293927,0.5596167666300927
0.5842394433339984,0.5398598062939419,0.5651700680272109,0.5076876806553462,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.97,0.5348889568349611,0.5611735668571397
0.5822015976280303,0.5443838502020971,0.5624489795918367,0.5005889955244165,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.98,0.5297191188241791,0.562657981995076
0.5802602263612868,0.5419228314209099,0.5624489795918367,0.5050808964769017,Adaptive_Boosting,n_estimators: 10max_depth: 1learning_rate: 0.99,0.5322234837696878,0.5604366643212664
0.5906455158482605,0.5824310048137805,0.51621768707483,0.4933856011932424,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.9,0.5045434713686727,0.586509499124762
0.5920998468008539,0.5831625613607787,0.5189115646258504,0.4978127699359946,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.91,0.5081432489752262,0.5875972222779089
0.5823948294227236,0.5792542882850568,0.5189115646258503,0.5172709338197522,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.92,0.5180899503833372,0.5808203135966576
0.5800655799853732,0.5772502771710808,0.5189387755102041,0.5158893776611083,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.93,0.517409583652596,0.5786545043056367
0.57996641784183,0.5798651298298885,0.5203537414965986,0.5217918365730179,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.94,0.5210717967946202,0.5799157694131216
0.5835576151858123,0.5798571363689768,0.5176326530612245,0.514942546736327,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.95,0.5162840957123298,0.5817014907121351
0.5843323813201721,0.5817195168678834,0.524408163265306,0.524536355136353,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.96,0.5244722513676431,0.5830230216683031
0.5845264618635977,0.5810089546940025,0.5298503401360544,0.5286692775857599,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.97,0.5292591499648772,0.5827624004792633
0.5789951663759701,0.5800313631774857,0.5203265306122449,0.5148020384455739,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.98,0.5175495423922262,0.5795128015846508
0.5821003136126566,0.5751842574194886,0.5162448979591836,0.5060225816544038,Adaptive_Boosting,n_estimators: 10max_depth: 2learning_rate: 0.99,0.5110826300176639,0.5786216199708539
0.5855970169311228,0.5510889775958054,0.561034013605442,0.4921649612797413,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.9,0.524347801635189,0.567819191751431
0.5846266142139951,0.5519214800534923,0.5555918367346938,0.4909838206059193,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.91,0.5212936127152447,0.5678034881640655
0.5834621309534419,0.5503200561131913,0.5542312925170066,0.5047877421164072,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.92,0.5283553054488047,0.5664066984099646
0.5829772125111222,0.5477567501061458,0.5542312925170069,0.5048320006655153,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.93,0.5283795482931056,0.5648184522058427
0.5821037086075852,0.5486419405343549,0.5528707482993197,0.5043593081375847,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.94,0.5275020444301853,0.5648777132594932
0.5839483225188599,0.5529213084948824,0.5502312925170066,0.5015843310737524,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.95,0.5247828395071841,0.5680114267677483
0.5840453627905727,0.5469992648503552,0.5556734693877552,0.5097131121777823,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.96,0.5317019349353146,0.5649156121311334
0.5867627733147741,0.5523503805414879,0.5611156462585034,0.5144756635149634,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.97,0.5367844492500982,0.5690367809919792
0.5874420552167634,0.5537563804461446,0.5651972789115647,0.5116311975173254,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.98,0.5370819345380742,0.5701020542141148
0.5858894108693592,0.5517817399989364,0.5651972789115647,0.5140045542607824,Adaptive_Boosting,n_estimators: 11max_depth: 1learning_rate: 0.99,0.5383867345042793,0.56832429710415
0.5968549615729012,0.5878428746319497,0.5353197278911566,0.5133257092962645,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.9,0.5240920701605997,0.5923146402855217
0.595303307432351,0.5846980057406282,0.5393469387755103,0.5162587919172553,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.91,0.5275503740469093,0.589952998832758
0.5798685288213851,0.577460354471309,0.5094965986394558,0.5085058767470981,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.92,0.5090007556070878,0.5786619361771653
0.5799654276349757,0.5777658039652401,0.513578231292517,0.5074740583521076,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.93,0.5105078984858297,0.5788635262200066
0.5736604976779649,0.5771578237038998,0.5013061224489795,0.5088822373914034,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.94,0.5050657706056999,0.5754038465205266
0.5732719122167479,0.576189902159009,0.499891156462585,0.5062747664462477,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.95,0.5030627110784617,0.5747272034261717
0.5850110973896733,0.5841778242419434,0.5190204081632653,0.5264246752732146,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.96,0.5226963217032893,0.5845941638817005
0.5808383657060244,0.5803134043208681,0.5217414965986394,0.5316172028879553,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.97,0.5266330551739545,0.5805757663448695
0.5771504110065736,0.580247408799345,0.5108571428571429,0.5132170028119789,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.98,0.5120343538229395,0.5786947663858538
0.5790909335245847,0.5758307215913934,0.5108571428571429,0.506140076935819,Adaptive_Boosting,n_estimators: 11max_depth: 2learning_rate: 0.99,0.5084876704806826,0.5774562259550134
0.5855002595756538,0.5454273021575534,0.5623673469387757,0.5030369489906688,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.9,0.5310501478112922,0.5647538141231226
0.5818127292505689,0.5461241112106964,0.5610068027210885,0.5097294534982993,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.91,0.5341402970130802,0.5634038152758574
0.5848209776736646,0.5495244268428794,0.5582857142857143,0.5005752916921384,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.92,0.5278578259061333,0.5666235544874124
0.5858884206625049,0.5501674950354895,0.5582857142857143,0.5089553389152387,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.93,0.5324804439889177,0.567466372582806
0.5857913803907924,0.5513343161779632,0.5569251700680271,0.5078013183326466,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.94,0.5312300175756549,0.5680407911020673
0.5855964510986345,0.5580111092878899,0.5529523809523809,0.4954871954185238,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.95,0.5226449489563424,0.5714710825489066
0.5839467664795176,0.5534746040354069,0.5556734693877552,0.5015217923474995,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.96,0.5272107517203168,0.5683025020159254
0.5856934913703473,0.5538959632698457,0.554312925170068,0.4979280585576874,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.97,0.5246097860312494,0.5693511101958834
0.5841407055648211,0.5495259013266725,0.5597551020408162,0.5005136074334626,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.98,0.528479323964302,0.566304847961056
0.5841407055648211,0.5510839219099701,0.5543129251700679,0.4989537046341951,Adaptive_Boosting,n_estimators: 12max_depth: 1learning_rate: 0.99,0.5251784870306224,0.5671310209081366
0.5928757446001897,0.5875901109640567,0.5230748299319727,0.5076408911752999,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.9,0.5152423066425691,0.5902210943509384
0.5924888566364371,0.5903185061519967,0.5352925170068027,0.5164020235649263,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.91,0.5256776151584909,0.5914016901903346
0.5740454052280093,0.5788820788913714,0.5149387755102041,0.5131931385672399,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.92,0.514064475104208,0.5764535968370081
0.577441956196078,0.5794901364090804,0.5285442176870749,0.5326324956620592,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.93,0.5305804814467231,0.5784642332998058
0.5778329464453696,0.5811712001995173,0.5175782312925169,0.5207702538981424,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.94,0.5191693362423758,0.5794972657735838
0.5754060909038184,0.578460523849586,0.5188571428571429,0.5233013210230529,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.95,0.5210697560685031,0.5769292646387891
0.5831681809758629,0.5863969277482729,0.521687074829932,0.5212744116109191,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.96,0.5214806615822566,0.5847780976603235
0.5756960800539804,0.5804698321894417,0.5162448979591837,0.516833308802799,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.97,0.5165389358102698,0.5780731008279295
0.5711351872834807,0.5786947981702858,0.5121632653061226,0.5162012062848987,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.98,0.5141743081746144,0.5748901422196417
0.5751138384237038,0.5786689485217593,0.5053605442176871,0.5088086887097817,Adaptive_Boosting,n_estimators: 12max_depth: 2learning_rate: 0.99,0.5070787546706271,0.5768859163552219
0.5863733391048247,0.5431615601502049,0.5637551020408164,0.5007951828396263,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.9,0.5304133462047032,0.5639408891371508
0.583462272411564,0.5429457399262654,0.5623945578231293,0.5062309870633086,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.91,0.5328368828317515,0.5624753228735849
0.5847237959438298,0.5491043530590793,0.558312925170068,0.5099486754059773,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.92,0.5330359838807016,0.5663545784647158
0.5851118155725588,0.5500831432418547,0.561034013605442,0.5212566668444872,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.93,0.5404143733304315,0.5670570401303563
0.5858885621206269,0.5521281995653952,0.5596734693877551,0.5198100882130348,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.94,0.5390057374093556,0.5685076140185522
0.5870536112136683,0.5560952855157062,0.5529523809523809,0.5078990802180778,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.95,0.5294690462701528,0.571155247535835
0.579484470020073,0.5485143258925669,0.5515918367346938,0.5112610259877666,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.96,0.5306612387590585,0.5635742424372032
0.5834631211602962,0.5502887820064739,0.5529523809523809,0.5053129084874599,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.97,0.5280603619192923,0.5663905999049363
0.5818134365411792,0.5455249781632215,0.552952380952381,0.4993001627309896,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.98,0.5247584630692781,0.5630851537112207
0.5829779198017324,0.54968813998311,0.5475102040816326,0.4993492782515344,Adaptive_Boosting,n_estimators: 13max_depth: 1learning_rate: 0.99,0.5223219158968334,0.5658438259338499
0.5862761573749898,0.5848490131770085,0.5244353741496598,0.5148802216916697,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.9,0.519613874333421,0.5855617157102975
0.5803568422586335,0.5847770945566179,0.5257959183673468,0.5198761250593961,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.91,0.5228192650481105,0.5825585836933193
0.5720086911870176,0.5824500549537546,0.4945306122448979,0.5062315275061721,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.92,0.5003126662996435,0.5771821552387945
0.5715233483703318,0.577296461593916,0.5026938775510204,0.5082719859802144,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.93,0.5054675428713085,0.5743953992972449
0.5750172225263572,0.5822229612005785,0.499891156462585,0.5112311951354036,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.94,0.5054975848414323,0.5785976580288278
0.5707480164034838,0.5784572378029541,0.4985034013605443,0.510083259489628,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.95,0.504226854672682,0.5745767691921241
0.5807410425180677,0.5855835268564913,0.5108027210884354,0.5092070932685915,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.96,0.5100036591375124,0.583152231887577
0.5650205185006006,0.5761438094095617,0.4971972789115647,0.5068580051493674,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.97,0.5019811656895099,0.5705279528315736
0.5691931087261272,0.5776430331985392,0.5040272108843538,0.50321830323119,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.98,0.5036224322454088,0.5733869413087674
0.5729776793229251,0.5766945491152119,0.5040272108843538,0.5049280625779772,Adaptive_Boosting,n_estimators: 13max_depth: 2learning_rate: 0.99,0.5044772345657796,0.5748301059322232
0.5887040031233954,0.5509227937121131,0.5637278911564626,0.5005680525999253,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.9,0.530273885431708,0.56918713208717
0.5857929364301346,0.5508195091681652,0.5596462585034013,0.502669770936953,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.91,0.5296300700947347,0.5677681587390628
0.5869572782325656,0.553987251776732,0.5555646258503399,0.5011843949791748,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.92,0.5269753089717885,0.5699958953758425
0.5881219029512407,0.5584481867530857,0.5596462585034013,0.5154882307181378,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.93,0.5366604132155196,0.5729010607237983
0.5898689107583145,0.5591327699218721,0.5610068027210884,0.5137822395659166,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.94,0.5363570341216534,0.5740897398302323
0.5878297919292483,0.5593966226618665,0.5529251700680272,0.5071640010012124,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.95,0.5290568928708745,0.5732608596228115
0.5824924355269244,0.5530422327878514,0.5502312925170066,0.5071436061427926,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.96,0.5278095446626734,0.5673854372124626
0.5860827841221746,0.5546753600057334,0.5529251700680272,0.5096138981044048,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.97,0.5303868059422366,0.5699467164876614
0.584239160417754,0.5481601130864544,0.5529523809523809,0.5069721154012428,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.98,0.5289649201466425,0.5656248846806435
0.5805516300926693,0.5459669140466824,0.5434285714285714,0.4931519457698856,Adaptive_Boosting,n_estimators: 14max_depth: 1learning_rate: 0.99,0.5170709905126281,0.562728387518239
0.5894803252970975,0.5905270296918962,0.5257142857142857,0.5120825785278166,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.9,0.5188089042725771,0.5900032132643015
0.5787084307626149,0.5861666772823692,0.5108027210884355,0.5052219765072934,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.91,0.5079970220493347,0.5824136778829964
0.5780257538656968,0.5872274305760065,0.5080272108843537,0.5296646695479935,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.92,0.518620353206075,0.582590260694188
0.5687100292393941,0.5772610411990012,0.5121088435374149,0.5213525775263738,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.93,0.5166893705184613,0.5729536322299252
0.5711397139433856,0.5810739150255656,0.4943673469387756,0.5109727953780495,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.94,0.5025329330365655,0.5760639889403837
0.5646336305368478,0.5758296004125838,0.4958095238095238,0.5107590874659859,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.95,0.5031732901287199,0.5701766598487663
0.5721058729168523,0.5824647942979762,0.5040544217687075,0.5137728950072413,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.96,0.5088672611649232,0.5772388629775831
0.5569670246971736,0.5717994256398078,0.4836462585034014,0.5030869980034351,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.97,0.4931751163378039,0.5642857736019344
0.5618188968246896,0.5748898225819743,0.4795646258503401,0.4935110909293855,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.98,0.48643791555661403,0.5682792089205343
0.5688048061811539,0.5732943959545348,0.4931972789115646,0.4973920498410736,Adaptive_Boosting,n_estimators: 14max_depth: 2learning_rate: 0.99,0.4952857827426086,0.5710407767834498
0.5081526559469702,0.358351294891416,0.5081360544217688,0.3606343413170432,SVM,cost: 0.1kernel: poly,0.42186361824633045,0.42030313210902454
0.4931094334177838,0.33946919548781396,0.4931972789115646,0.34066519709064164,SVM,cost: 0.1kernel: rbf,0.402980474743252,0.4021132823690747
0.449728188218519,0.20225548330663606,0.4497142857142858,0.20225049562682215,SVM,cost: 0.1kernel: sigmoid,0.279017946304032,0.2790253683868367
0.5101903601948162,0.3700024235641964,0.5081904761904762,0.3698148813553277,SVM,cost: 0.2kernel: poly,0.42809852819943445,0.42893255485461007
0.49427405813645897,0.340498494024383,0.4931972789115646,0.34066519709064164,SVM,cost: 0.2kernel: rbf,0.402980474743252,0.40322258319379206
0.4637997349074793,0.2922825657953993,0.4551292517006802,0.28285166927840744,SVM,cost: 0.2kernel: sigmoid,0.3488818339915263,0.35858682687840354
0.5111607629119438,0.3710038559707071,0.5068299319727891,0.3690159593378968,SVM,cost: 0.3kernel: poly,0.4270804611259079,0.42994835658102176
0.4945651789515974,0.3406453475769033,0.4945578231292516,0.34148819295565425,SVM,cost: 0.3kernel: rbf,0.4040104350316975,0.4034224232868343
0.4868011084658442,0.3334290889243033,0.4823401360544218,0.3316362481508273,SVM,cost: 0.3kernel: sigmoid,0.39303713512482635,0.3957758458529463
0.5123253876306187,0.3725995159370808,0.5068299319727891,0.369025791227642,SVM,cost: 0.4kernel: poly,0.4270870457537896,0.4314313918928872
0.4945651789515974,0.3406453475769033,0.4945578231292516,0.34148819295565425,SVM,cost: 0.4kernel: rbf,0.4040104350316975,0.4034224232868343
0.4867042096522535,0.3330326237232394,0.4809795918367347,0.33149189380354394,SVM,cost: 0.4kernel: sigmoid,0.3924835236603174,0.39546443033477435
